id,created_at,text,no_of_retweets,no_of_favorite
325130646064349184,2013-04-19 06:16:01,@anilguptarsd  off course I am proud of all that is great about our 5 thousand years of Indian culture . Rig Veda is my heritage too.,29,17
324925525095231488,2013-04-18 16:40:56,@vadlamannati  I will read your version of history of Indonesia. Name the author and the book.,0,0
324923947860770816,2013-04-18 16:34:40,@BanarasiLampat  Believe me i have nothing against Dr Swamy. Actually I enjoy meeting him.i find him very amusing,3,0
324919333740507137,2013-04-18 16:16:20,@alakshya2  I whole heatedly agree with you .,0,0
324818669718867968,2013-04-18 09:36:20,"@VIKAS_24  My scholars are people like Richard Dawkins , Sam Harris and Chompsky.",4,0
324816128784351232,2013-04-18 09:26:14,@VIKAS_24  my scholars are only people like Richard Dawkins and  Sam Harris.,1,0
324815527644123136,2013-04-18 09:23:51,@VIKAS_24  my s,0,0
324814949270560768,2013-04-18 09:21:33,@pktutu if you think that any communalist whether Hindu Or Muslim can intimidate me you are wrong.,1,1
324812232942837760,2013-04-18 09:10:45,@ASHISHTWITTED  what makes you think that Swami is the only one who can question others lineage .,1,2
324810590356910080,2013-04-18 09:04:14,@DabanggHindu  your statement tells that you don't know even the ABC of India's history.,2,0
324809922111995904,2013-04-18 09:01:34,@ashu_tryambak  the largest population of Muslims in is in Indonasia never attacked by any foreign Muslim army. How n why they converted,10,5
324759762556293120,2013-04-18 05:42:15,@ihvinod  all fanatics including are a potential danger to human society.,4,1
324756566035292160,2013-04-18 05:29:33,@aghorii even when almost every one disagreed with Galileo plant earth didn't stop orbiting the sun.,3,1
324755284864143360,2013-04-18 05:24:28,@Swamy39 Mr Swami you niether have Dravidian features nor complexion. Any idea how Aryan blood has enterd your veins.,103,28
324753964665040896,2013-04-18 05:19:13,@swamy_sena  .Actually all the Muslims of the world are the descendants  of converts . After all this religion is only 1400 years old.,38,6
324748910948130816,2013-04-18 04:59:08,@SheilaDipshit  all I can say is that your surname is perfect.,6,2
324730348950929408,2013-04-18 03:45:23,"@InternetHindus yes 
both Jinnah and Iqbal's grand parents  were Hindus . They were second generations converts but it is not important",18,8
324614672894550017,2013-04-17 20:05:43,"@Swamy39  Mr swami . Jinnah's grand father was a Hindu. Now tell me you consider Jinnah apna or unka.   Come on ,Why don't you grow up",165,58
321790616033955840,2013-04-10 01:03:56,@nikunj156  can't go every where . Why  don't you go ahead . Every citizen has equal right to go to the court for justice,2,1
320998462441275393,2013-04-07 20:36:11,@Paid_News_DALAL  What ever is said here I have been saying for years.  But i do Hope you have learned some introspection from these people.,0,1
320993032126205955,2013-04-07 20:14:37,Now I know beyond any doubt that about 12 people are given mobiles and are paid on monthly basis to spread hatred n communalism on twitter.,138,37
320991611842621440,2013-04-07 20:08:58,@s_navroop,1,0
320991445261627392,2013-04-07 20:08:18,@drsriramvdongre  I condemn riots and those who cause them and those who stand by those who cause them.,2,2
320990582069657600,2013-04-07 20:04:53,@ratigirl @bhaskarchat if you don't know yet then you will never know because it is obvious that you don't want to know .,0,1
320974966021570560,2013-04-07 19:02:49,@RichardDawkins  Muslims who want sharia laws in Britain should be sent to the countries where these are available.,18,6
320968809148198913,2013-04-07 18:38:22,@BhaskarChat what a pity that instead of condemning the6 fake encounters  you are condemning me . That shows your priorities.,1,0
320967953396944896,2013-04-07 18:34:58,@BhaskarChat,0,0
320957409164132353,2013-04-07 17:53:04,@anamitor  Any country persecuting any one for being an atheist is not acceptable. I condemn it in the strongest terms.,0,1
320954966552477698,2013-04-07 17:43:21,@NvK47  Jamaat is totally fascist . I have nothing but disdain and contempt for such organisations.,0,0
319895701582667776,2013-04-04 19:34:13,@jimbrian5 you are misinformed. Any one can become the member of  the association  and get a script  registered,0,0
319880430851592193,2013-04-04 18:33:32,@BhaskarChat the truth is thatShabana was sent to RS during the  third front govt but then truth has never been your concern.,1,0
318929363905155072,2013-04-02 03:34:20,our real personality forms for ever before we are ten.Often it remains dormant because of other pressures but ultimately it takes over.,92,54
318817877220282368,2013-04-01 20:11:19,@KashifMSyed  I am an atheist because I am not willing to believe what doesn't appeal to my common sense.,5,5
317689979839078400,2013-03-29 17:29:28,@MeenNegi  yaad Usay bhi ek adhura afsana tto hoga / kal raste mein uss ne hum Ko pehchana tto hoga.,2,9
316980368190345216,2013-03-27 18:29:43,@AtheistPost  because the vey idea is illogical .  Given by those who didn't even know whether earth is flat or  round .,0,2
316977614482964481,2013-03-27 18:18:47,"@RichardDawkins  how about "" let there be light "" as the title of your book",3,2
316484905733349376,2013-03-26 09:40:56,@suvarna_suvarna   We should endeavour for a more just fair  n secular society for that all of us need do some introspection,1,2
316468859664220160,2013-03-26 08:37:10,"@suvarna_suvarna  I am waiting for another poem from this sensitive poet about the police officer who was beaten by MLAs,then got suspended",1,2
316467500323852288,2013-03-26 08:31:46,@suvarna_suvarna  I have written a poem on the concept of an ideal MAN. Do read it on Farhan 's facebook.,0,0
316466315948879872,2013-03-26 08:27:04,"@suvarna_suvarna   Why only educated Muslims no decent person should identify him/herself with miscreants, communalists and hate mongers.",2,1
316433751745892352,2013-03-26 06:17:40,"RT @RenuVyas: RT@Laughbook: Speak English, kiss French, drive German, dress Italian, spend Arab, party Caribbean",214,0
316426713334702080,2013-03-26 05:49:42,@RichardDawkins  the problem is that people don't listen .when they are ostensibly listening actually they are only waiting to talk.,6,4
315928230676811778,2013-03-24 20:48:54,@Sadafsayeed  all religious people only quote some one else all the time . Don't they ?,2,3
315129622905884672,2013-03-22 15:55:31,@asuri_raman  i have spoken at length on this topic in Rajya sabha.,1,2
314230277536903169,2013-03-20 04:21:50,"@FarOutAkhtar   - "" kal jahan Deewaar's thee hai Aaj ik dur (door) dekhiye / Kya samayee thi bhala dewanay ke Sar dekhiye",67,56
313934195472875520,2013-03-19 08:45:19,@UzairKhan86  I have done an hour long episode on Rafi saheb on Zee classic.,0,0
312270606043340800,2013-03-14 18:34:48,@akbr100  so according to you when I condemn one group of bigots I am positive but when I condemn another group of bigots I am negative.,1,4
310971697400512512,2013-03-11 04:33:24,@DildarHaidry let there be no misunderstanding I have addressed only the Fundos not any peace loving citizen of Pakistan,0,1
310758897063452672,2013-03-10 14:27:49,Paki fundos  -you crib that western powers want to destroy you but are you not doing  same to those who are weaker than you. Your minorities,202,60
310752627501723649,2013-03-10 14:02:54,"RT @FarOutAkhtar: If you are a man who respects women... her rights, her dignity, her independence, her mind, her body, her life... you  ...",2428,0
309743756037476352,2013-03-07 19:14:00,"In Hugo Chavez we have lost a man who was born to be the leader of men Brave, gutsy . Savior of the poor. Always called a spade a spade",105,40
309434618036244480,2013-03-06 22:45:36,@RochelleSaraM  I feel honoured that you have given such importance  to our work . I would like to read your paper on Kala Paththar.,0,2
308284060831207425,2013-03-03 18:33:42,"@iamp2s  thank you . Do read ""Talking films"" too. That is also by NMK and me .now we are planning to do our third book.",1,1
307067399251836928,2013-02-28 09:59:07,@KGulecha  The ultimate proof your secularism is that the bigots of your own clan accuse you of pandering or appeasing .,4,0
301926153202061312,2013-02-14 05:29:39,@MkBeohar372  you have more opinion than understanding. Read that message again to understand it.,3,7
301924915592978433,2013-02-14 05:24:44,@MkBeohar372  have your parents not taught you any manners . What a pity !!,1,1
301924261713547264,2013-02-14 05:22:08,@naveenk40622946  If your communal thinking expects that i shouldn't criticise your  favourite hate mongers go fly a kite .,2,2
301771858078994433,2013-02-13 19:16:32,@Taradattsuyal  they are your brothers . All communalists like you and them are so similiar that they look like twins in this case triplets,0,0
301770669157392385,2013-02-13 19:11:48,@himanshuprata_p  So according to you boycotting a poor auto driver only because he is a Muslim is Gandhian . Are you really that foolish ?,2,0
301769420160786432,2013-02-13 19:06:51,@mayank10061990 why don't you come with us to any city of India and see what a strong connect we have with our fellow Indians . Poor you .,0,2
301733775111499777,2013-02-13 16:45:12,@VIKAS_24  Togadia in one of his speeches is advising the crowd to boycott n not to hire even a Muslim auto. is it not a hate speech.,14,0
301729122634309633,2013-02-13 16:26:43,@SwastikaJajoo  it is embarrassing for all the secularists of both communities that the Govt has not yet arrested Togadia .,2,1
301725779606257664,2013-02-13 16:13:26,"@snishom  May  be we Indians are prejudiced but let Yasin Malik ask a Bilochi, mahajir or a shia how happy they are in Pakistan .",3,3
301634410338463744,2013-02-13 10:10:22,@chennaitvnews1  to erase the communal divide we also to make likes of Togadia answerable to law and justice.,1,1
301633455710691329,2013-02-13 10:06:34,@roypranesh  I agree and so is togadia . Any one who wants to create communal divide is an anti national and should be arrested.,1,0
301557745671344129,2013-02-13 05:05:43,"@HighRisque  Next time when you give me an ""english "" lesson don't forget to write it with a Capital ""E"" or you will lose five marks .",6,6
301554411795255298,2013-02-13 04:52:29,@MohanDatta1  first of all do some introspection and try be secular at least to some extent if possible and after that give wisdom to others,1,0
301553495893483520,2013-02-13 04:48:50,Yasin Malik should never be allowed to to come back to India . His passport should be revoked .He should be made a persona non grata.,318,72
301267896645087232,2013-02-12 09:53:58,@nodernemai it is wrong . I kept following and bringing up Owaisi's issue till he was arrested. I intend to do the same in Togadia's case,1,2
301241532835569664,2013-02-12 08:09:12,@AVAID4 day before yesterday,0,0
301033570472951808,2013-02-11 18:22:50,Hate speech is not only obnoxious but a crime too . Irrespective of his caste creed community a hate monger should be apprehended.,121,39
301028500742213632,2013-02-11 18:02:42,@bharatvarsh01  if you want an Indian to say sorry for Pakistan's misdeeds you are either sick or an idiot.,2,3
300851319722348544,2013-02-11 06:18:38,@catch_tomar  i believe that hajj subsidy is a fraud that should be stopped ASAP.,11,1
300849930019434498,2013-02-11 06:13:07,"@KuldeepSharrma  my first three identities are Indian,Indian and Indian. My friend , what have I said that you have not found logical",2,1
300299285021466624,2013-02-09 17:45:03,@NaveenPatanwar  thank you for such kind and generous words.,0,0
300289239373996032,2013-02-09 17:05:08,@NaveenPatanwar  thank you my friend,0,0
300288801304100864,2013-02-09 17:03:23,@Ghostofmorn  I have already done it. Read my tweets.,0,0
300274343685013504,2013-02-09 16:05:57,@SusobhitAREWAD  thank you brother,0,0
300133468032102400,2013-02-09 06:46:09,@MrsGandhi  if you think Asking for the arrest of compulsive hate monger Togadia is divisive politics you need to buy a new dictionary,10,2
299962455419912192,2013-02-08 19:26:37,All the,9,17
299961781743394816,2013-02-08 19:23:56,"He promised EU ""it will never happen again"" . Why can't he repeat the same words to those who have suffered. "" it will never happen again""",91,17
299955594180321280,2013-02-08 18:59:21,@truevaluee  is this your justification  for massacres,0,0
299953476258131968,2013-02-08 18:50:56,"@sudhirksingh  Are you saying  glorifying massacres ,asking people to economically boycott 17% Indians  is not an anti national activity",5,3
299932964731629570,2013-02-08 17:29:25,"@kkskamal  If you have not seen my reaction on Owaisi you are blind , deaf and dumb. I was on every channel . Read my tweets of that time",0,4
299932011395678209,2013-02-08 17:25:38,@sbanka9  are you really retarded or pretending to be one .all my life I have raised my voice against bigots like Owaisi/ Togadia..,0,1
299879156517335040,2013-02-08 13:55:37,Let's see if channels have put a token protest to be politically correct or like Owaisi persue  Togadia story too  to it's logical end.,29,9
299877818064568320,2013-02-08 13:50:17,"When I criticise Togadia or Owaisi
 the reaction of both communities is uncannily the same . 85% agree 15 % disagree,some even abuse.",36,13
299628471242612737,2013-02-07 21:19:29,Pretending to be endorsing Modi VHP is trying its best  to damage that false image which Modi is trying to create for himself. Diabolical !!,48,11
299622187978092547,2013-02-07 20:54:30,@rzk_ali  I don't care. I unconditionally reject all that is against the constitution or dignity of India.,2,0
299616511314763777,2013-02-07 20:31:57,@jayeshpm  there is no frist and second  we have to oppose all communalists . Every communalist is anti national,1,1
299614752517283841,2013-02-07 20:24:58,"Some times I pity people like Akbaruddin and Togadia . They are condemned to live with so much filth, venom and crudity with in themselves.",80,28
299373553583808512,2013-02-07 04:26:31,@Roli29804466  why don't you read all my tweets  ( you can avail them) and get rid of this wrong impression .,0,0
299341478784823296,2013-02-07 02:19:04,@iamrohittiwari  I respect your way of thinking . Young people like you are the true representatives of tomorrow's India,1,1
299339743144062976,2013-02-07 02:12:10,@Dev_Rupani  koshish kar raha hoon ke tum jaisay log jaag jayein,1,0
299338706614099968,2013-02-07 02:08:03,"@jayeshpm  it is not a matter of either or or, it is not a place for picking and choosing . All of us should oppose all kind of communalists",1,0
299336931924377600,2013-02-07 02:01:00,@nirmalpathak  my friend I have always raised my voice against all those who try to divide people on communal lines.,1,1
299308847573639168,2013-02-07 00:09:24,"@nowwinaditya  Togadia is making such hate speeches for more than 2 decades ,   He is a serial hate monger .",4,3
299301386619875329,2013-02-06 23:39:45,"@Reyazkhan8   Who says I am a nonbeliever . I believe in humanity , freedom, equality, justice, love , compassion and quest for knowledge",2,3
299297895864205312,2013-02-06 23:25:53,Mr Ashok Chougale of VHP while trying to defend Togadia on tv couldn't gather courage to say that he n VHP stand by togadia's hate speeches,31,11
299287821666099202,2013-02-06 22:45:51,"@ng1483  Have heard the proverb ""  nau sau choohay kha  ke billi ......""",0,0
299286986127183872,2013-02-06 22:42:32,"@theakashmishra  wrong education , wrong information  wrong  perspective wrong values are the  source of communalism",3,0
299282701217828864,2013-02-06 22:25:31,@sunilalagh   You are a fair minded person Sunil . I want you to condemn Togadia for his hate speeches and all those who stand by him.,0,0
298885844662620160,2013-02-05 20:08:33,@jainamshah26  my friend you can not end communalism by communalism . Togodia is not the part of the solution but the part of the problem.,5,2
298884434105597952,2013-02-05 20:02:56,@zakirqureshi84  pity that think this way  actually people like Akbaruddin are the worst enemies of their own community.,1,0
298882192535334912,2013-02-05 19:54:02,@hardikshah83   I have the blood of freedom fighters in my veins i am that proud Indian who has written the song of Indian Military Academy,2,4
298878367279742976,2013-02-05 19:38:50,@snehdeeppandya  it seems you don't read papers don't watch channels don't see my tweets . I have condemned him every where.,0,0
298877528473468928,2013-02-05 19:35:30,@FEEL4INDIA  in that case why you are giving me a sermon dear  bhatijay !!,0,0
298876975215419393,2013-02-05 19:33:18,I have made many statement against That communalist Owaisi. Both on tv and tweeter. For me he and Tagodia are same,70,34
298874603424604160,2013-02-05 19:23:52,"@S_Mandalia  Sandeep , even you know that you are making a false accusation . Are you incapable of being honest",0,0
298873466185191424,2013-02-05 19:19:21,@shaaneavadh1  where were you sleeping . I have condemned Owaisi on almost every tv channel now I am condemning Tagodia with equal passion.,1,1
298872116969865216,2013-02-05 19:14:00,"@NaveenPatanwar  Owaisi or Tagodia , for me they are the same .",0,0
298871580904288256,2013-02-05 19:11:52,@iamTejaswi  shame that you are trying to defend a hate monger who asks the crowd never to hire even a Muslim auto ricksha . He is sick.,0,1
298870089044856833,2013-02-05 19:05:56,"@abubilalkhan  sorry Imran saheb . What you are calling ""Akbar Bhai Ki Aah"" was actually a poisonous speech . Every one should condemn it.",1,0
298867891644809216,2013-02-05 18:57:12,@aashish81us  you must watch Tagodia's different speeches on YOU TUBE . He not only talks of massacres but with extreme glee and pride.,1,0
298865549574828032,2013-02-05 18:47:54,@Sumitrajkadel  I have condemned Owaisi  100 times and willingly  will condemn him 100 times again but I condemn Tagodia too.,0,0
298864129547046912,2013-02-05 18:42:15,@ratigirl   Bigots whether Hindu or Muslim try dividing Indians on communal lines . Ultimately both want to cause the same damage,0,0
298857452684849152,2013-02-05 18:15:43,@khanna_arvind   Hamaray Samaj mein annaye gareeb Hindu aur gareeb Muslim ke saath hota hai. Ameer Hindu aur muslmaan dono mazaay mein hain,1,1
298855765211508736,2013-02-05 18:09:01,@mukherjiking   I totally agree with you my friend . The future of country is bright because there are young people like you .,0,0
298852738014531584,2013-02-05 17:56:59,@Kapil_009  I have condemned Owaisi many times . I have condemned the Kashmiri Qazi and now I condemn Tagodia . Any problem ?,3,1
298848200339632128,2013-02-05 17:38:57,@AnilAarush In one speech he graphically describes massacres of a particular community with great joy .If this not then what is hate speech,1,0
298846817632800768,2013-02-05 17:33:28,@AnilAarush  In one speech he is advising the crowd to boycott a community socio-economically . If it is not then what is hate speech,1,0
298844546232635392,2013-02-05 17:24:26,@VishnuArastu  for me there is no difference between one hate monger and another . All of them should be behind bars,1,1
298840733924851713,2013-02-05 17:09:17,Watched some speeches of Praveen Tagodia  on YouTube . I am surprised that he is not yet arrested for making  such hate speeches.,180,41
298656253268340736,2013-02-05 04:56:14,@irfanhyd  is it available on YouTube,0,0
298394487590375424,2013-02-04 11:36:04,"Qazi saheb what do you think of maestros like bismillah, Allahrakkha  Bade Gulam Ali, Ali Akbar , vilayat ,Ameer, Zakir , Amjad .",110,53
298309261690298368,2013-02-04 05:57:24,I find it rather amusing that some extremely communal jokers keep asking me to prove my secularism  on tweeter.,77,41
297683292432523265,2013-02-02 12:30:02,@Nsujju  any one who gives cover or refuge to criminals is a criminal whether he is known as a police officer or a CM.,2,3
297679994749083648,2013-02-02 12:16:56,"RT @RichardDawkins: I missed this 2006 poll. 82% in UK think religion does more harm than good. 63% describe themselves as ""not religiou ...",319,0
297675674284605440,2013-02-02 11:59:45,"@Vidursniti  I wholeheartedly agree with you . We as responsible , secular liberal Indians must unitedly oppose such regressive  actions.",0,0
296580304901132289,2013-01-30 11:27:09,@jaysolanki2704  what is happening to Kamal's film is absolutely unacceptable  .those who believe in freedom of expression should protest.,10,3
296479377829539840,2013-01-30 04:46:06,@S_Mandalia  don't you have even an iota of objectivity and honesty in you ? So sad !!,0,1
296328467614662656,2013-01-29 18:46:26,@S_Mandalia Yes I have read it and  now would like you to be honest and fair enough to accept that I was right .,1,0
296322183834259456,2013-01-29 18:21:28,"@sigayatri    Go to wikipedia and search for "" polygamy in India""",0,0
296321750503919616,2013-01-29 18:19:45,"@SunithaNahar  #Hinduism    Go to Wikipedia and search for "" bigamy  in India""",0,0
296320556620460032,2013-01-29 18:15:00,"@S_Mandalia    Go to Wikipedia and search for "" polygamy in India"" .",1,0
296084470648410113,2013-01-29 02:36:53,@SheilaDipshit  i am against this custom and I have spoken against it from many public platforms,0,2
295950871408304128,2013-01-28 17:46:00,@AddyRSingh In English obviously it is honest . Imaandar is an urdu word in Hindi the nearest word is Satyavrat,0,1
295731556901871618,2013-01-28 03:14:32,Q,4,8
295616854834180097,2013-01-27 19:38:45,@vyasputri  do you think these mullas and pundits let you do that . religion is their monopoly .,0,4
295614470099726336,2013-01-27 19:29:16,"@shrek9  brother , I am all for it .",0,0
295614200418553856,2013-01-27 19:28:12,@S_Mandalia  the law says if a Hindu male indulges in bigamy only the first wife can challenge it.mostly they are not in position to do so,2,2
295612818466684928,2013-01-27 19:22:42,"@being_delhite  Dear Raman , what about men who fail in their lives  ??",2,0
295611963277443073,2013-01-27 19:19:18,@ohVijayJoshi  why don't you go on  the official site and find out on your own . You don't have to believe me .please go ahead and find out.,0,0
295611140925448193,2013-01-27 19:16:02,"@swapnilparikh   No ,sorry .Every Indian irrespective of his caste creed religion has to accept the superiority of the constitution.",0,0
295608785102315520,2013-01-27 19:06:41,"@hindu_tweeter  Yes I do.but how many are willing for a law that will
make daughters equal partners in the family property n business",1,0
295604970672246784,2013-01-27 18:51:31,@invisibleguy18  it seems you don't know what all I have said in my life . I have always publicly owned my atheism.,0,2
295601947304656898,2013-01-27 18:39:30,@tnk0205  Those who dont want to give equal share to their daughters in their business n property will oppose it. I am for it.,0,1
295599859262701568,2013-01-27 18:31:13,@balwant  those who deprive their daughters from equal share in the inheritance have no moral right to talk of common or uniform civil code,0,0
295598889501876225,2013-01-27 18:27:21,@balwant I have no problem I am already living uniform civil code . My daughter and son will get equal share in what ever I have .,0,2
295597703864406016,2013-01-27 18:22:39,@ohVijayJoshi  according to the official census report the percentage of bigamy is higher in Hindus than the Muslims Please confirm it .,3,2
295595921184550914,2013-01-27 18:15:34,@lubnali2002  Yes I am talking about Muslims too. What is the problem . Can't Muslims be advices or criticised .,0,2
295594550662164481,2013-01-27 18:10:07,@Maharathie  are you talking of sati ?,0,0
295594327915245568,2013-01-27 18:09:14,@amitshukla75  you are really very funny .,0,0
295594035874246660,2013-01-27 18:08:04,@jasonbourne84  uniform civil code is for both the daughter and the son. Half the property n business  should go to the daughter.I condon it,0,1
295591418787942400,2013-01-27 17:57:40,@hindu_tweeter   I believe in case of any conflict between any personal law and constitution of India the latter should prevail.,2,1
295589454641524736,2013-01-27 17:49:52,@shilpitewari  not many know that with one community ( Hindu or MUSLIM) there is more than one set of personal laws for different segments.,1,1
295588344958689280,2013-01-27 17:45:27,"RT @ManhasArun: @Javedakhtarjadu sir among Nayyars of Kerala, uncle-niece marriage takes place.",4,0
295585585140228097,2013-01-27 17:34:29,@Saroj_ini   Are you willing to show same consideration to the atheists by  not talking about any religion in public,0,1
295584595372548097,2013-01-27 17:30:33,@greatRajeev   It is sad that you are living with such wrong values . I honestly believe that you must broaden your mental horizon,0,0
295581361719345152,2013-01-27 17:17:42,In some parts of south India marriage between the niece and maternal uncle is acceptable in Haryana it is not . How do we make one law .,80,33
295579350143729665,2013-01-27 17:09:43,"@majorsrikanth  all laws are same except for marriage , divorce and inheritance. Communities, tribes ,regions have different traditions",1,0
295574326764253184,2013-01-27 16:49:45,People who are accusing Ashis Nandi for a statement that he has not made actually dislike him for his liberal views.,59,24
295523997146300416,2013-01-27 13:29:46,@majorsrikanth Our society is still by n large secular inspite of the  communalists of all hues and strips trying to  poison our minds,3,1
295516299021402113,2013-01-27 12:59:10,@majorsrikanth  what makes you say that one can be either secular or fair . Not true . You can be fair only if you are secular.,1,0
295510682273738752,2013-01-27 12:36:51,@tarunku69190279 in  JLF I have said that I believe that no religion gives equality to women .,1,1
295500873604411393,2013-01-27 11:57:53,@surnell don't misquote me . The only real value is justice and fairness. That is all .,1,0
295411476183777281,2013-01-27 06:02:39,@AngryIndia9  I don't a creep's advice. You are the scum of the  society while I have the blood of  freedom fighters in my veins.,4,6
294645288939962368,2013-01-25 03:18:05,@Free_Thinker123 you have crossed all the limits . Now I will have to take legal action against you  and you will know about it very soon,1,2
294592638156419073,2013-01-24 23:48:52,@Free_Thinker123  if you have guts send me your address . I would like to sue you for libel .,0,0
294591862503796739,2013-01-24 23:45:47,@ksmsundaram1975  I feel sorry for you . It is very inconsiderate of your family that they have not sent you to any mental asylum.,1,0
294531598811025408,2013-01-24 19:46:19,@psychover  what is happening to Visharoopam is not acceptable. We condemn the trouble makers in the strongest possible words.,0,0
293790170099113984,2013-01-22 18:40:09,"@19_manisha  thank you Manisha. I will share this compliment with Alka , Hariharan and Raju Singh.",2,3
293756962766733314,2013-01-22 16:28:12,In case of rape the age of the rapist is of no consideration. If one is adult enough to rape one is adult enough to be punished.,1225,260
293559954948882432,2013-01-22 03:25:21,All those who constantly question others should first prove their own secular credentials by condemning the bigots in their own ranks.,110,48
291843828099477505,2013-01-17 09:46:05,@kailashmaharash  you better check  the date of Sardar Patel' s sad demise and the dates of Goa liberation.,3,1
291571638821076992,2013-01-16 15:44:30,@vivekanand_rai  You are justifying the stand that daughters shouldn't get a share in family property and business. Shame on you !!,7,6
291148272779808768,2013-01-15 11:42:12,@neelamcrosscom UCC means one law for all including men women.Equal share of daughter- son. I am all for it,4,3
291145166927056896,2013-01-15 11:29:51,@aRandomIndian  you are illiterate and ignorant. You don't know how vehemently RSS had opposed daughter's right on family property in 1956.,17,4
291143616670355456,2013-01-15 11:23:42,@MohanDatta1  in that. case why the entire police force and that lady police officer are  apologising unconditionally .,0,0
291078928532119552,2013-01-15 07:06:39,@CommunalHindu  I thought you are against hate speech,0,0
291030480810303488,2013-01-15 03:54:08,The female police officer who has written an outrageously communal poem has to be sacked . This kind of mind set should not be tolerated .,459,169
291001725492531201,2013-01-15 01:59:52,@sharmaamitg  thank you Amit. It is said that you can take a boy out of a town but you can not take a town out of a boy.,1,1
290806919885643776,2013-01-14 13:05:47,@GuptaCR  I feel sad that you think this way about a fellow Indian. I have only one ummah and that is our Indian nation .,3,0
290644968815603712,2013-01-14 02:22:15,@GuptaCR  for some people a secular Indian is  intolerable . His very being makes them ashamed of themselves n their communalism.,6,0
289697186462187520,2013-01-11 11:36:06,@Awesomemail  You or Owaisi have no right to claim to be the voice of the whole community. Yours are the voices of only the mad fringe,20,6
289685075363254272,2013-01-11 10:47:58,Suddenly both Hindu n muslim bigots have made a hysterical and a no holds barred attack  on me . It is rather flattering.,39,29
289616059110146048,2013-01-11 06:13:43,"@ranadeepaksingh  I would have called Bhagwat Abu Asim Azmi , Owaisi Tagodia birds of the same feathers but  i won't because I like birds.",9,8
289614189146824704,2013-01-11 06:06:18,"@ranadeepaksingh  he is not questioning , he is asking me to stop tweeting .",1,1
289489645992022017,2013-01-10 21:51:24,@Gaurav_gwl1  I had personally invited Taslima to Mumbai and along with my like minded friends had a public meeting. You owe me an apology.,2,0
289486287335993345,2013-01-10 21:38:03,@aRandomIndian  I never fire the first salvo but some times some people have to be told that they are not the only one who can be rude,1,0
289428295857098752,2013-01-10 17:47:37,@girishs2  RSS has distanced it self but never condemned Godse with any passion or in strong enough words.,2,1
289394496523874305,2013-01-10 15:33:19,"@girishs2  it is not true that Godse was with RSS ""at some point of time "" he did not disowned RSS ideology ever.",0,0
289363139827478528,2013-01-10 13:28:43,@gurgooo  look !! Once again you have proved my opinion about your IQ right,0,1
289357675320442880,2013-01-10 13:07:00,"@Giriraj_Ojha  No,  He who talked of PRATIKRIYA ( reaction) was some other person . Don't you know him !!",1,1
289352374315786240,2013-01-10 12:45:56,@girishs2  no I don't but I admire is ideas about an inclusive society secularism and nonviolence .,0,0
289346636289814528,2013-01-10 12:23:08,@Abhiherein2010  are you by any chance saying that you agree with Godse and condone mahatma Gandhi 's murder.,0,0
289345318405935104,2013-01-10 12:17:54,@indianhindu16 I I would love to see one law for all the Indians but do you know one of those who have oppose it is Mr Golwalakar RSS chief,0,0
289343758888230912,2013-01-10 12:11:42,@gurgooo  can't remember how many cockroaches I have seen with a higher IQ than yours .,2,0
289342949697921024,2013-01-10 12:08:29,@vijayasenthilk  I believe no  religion can be secular and liberal . You can be secular n liberal inspite of religion not because of it.,2,1
289094228779364352,2013-01-09 19:40:09,@raghav31332698   A Muslim right Wing leader Abu Asim Azmi has said he agrees with what Bhagwat has said about women.,0,1
289090551184257025,2013-01-09 19:25:33,"@nirajlodhi  by asking a similiar question about tagodia ,Ridhambara , Ashok singhal . Swami dharmendra and Uma Bharti what will you prove",0,1
289034945031200768,2013-01-09 15:44:35,"@PradeepSeth  Pakistan is an "" Islamic "" country . Till recently Nepal called it self a "" Hindu rashtra ""  would you like be like them.",2,1
289033017547169792,2013-01-09 15:36:56,"@saffron_rohit   Both of them are following an anti secular  anti liberal anti women and anti ""others"" ideology .",13,9
289007105476800512,2013-01-09 13:53:58,@amit_verma28  you don't liked my comments don't read them . Tum bhi Khush hum bhi Khush,2,1
289006358383177730,2013-01-09 13:50:59,@LMAATHUR  his name is Abu Asim Azmi .,0,0
289003867604127745,2013-01-09 13:41:06,@ss_ingh  I am sure you are pretending . No body can be actually that foolish. It is difficult to believe .,0,0
289002833007747072,2013-01-09 13:36:59,"@ArunavChowdhury  arunav ji why do think you are a rightist . What is your definition of "" right"" .",0,2
288872068592844800,2013-01-09 04:57:22,Once again it is proved that all right wingers have the same mind set they hate women and in the name of honour subjugate and enslave them,82,33
288869549615480832,2013-01-09 04:47:22,"Rss and Jamaat -e-Islami, Bhagwat and Abu Asim in total agreement for RESTRAINING women",46,19
288518682647339011,2013-01-08 05:33:09,"@sribkain off course there are such elements in every community.
you n i should unitedly fight with them instead of fighting with each other",3,2
288511420310642688,2013-01-08 05:04:17,@priya_tina  thank you Priya,1,1
288511074561564672,2013-01-08 05:02:55,@AnilAarush  problem yeh hai ke  Kuchh Nahin padhnay walay history padhnay lagtay hain,1,1
288509835056644098,2013-01-08 04:57:59,@BhaskarChat  what about you .are you with the liberal and progressive of our country or against them,0,1
288503207825661953,2013-01-08 04:31:39,@RramachandranR  could you please name the Historian you haver read.,0,0
