id,created_at,text,no_of_retweets,no_of_favorite
470363516885794816,2014-05-25 00:39:36,"IPL7 comes to a end! Disappointing end both personally and for the team, but god u gotta love this… http://t.co/df83KTGpCb",174,364
470153177950466048,2014-05-24 10:43:47,RT @davidwarner31: Big game today for @SunRisers time to rise for the challenge.,125,0
470109075976368128,2014-05-24 07:48:32,RT @AtikaayNarula: @DaleSteyn62 @JontyRhodes8 - ESN hunt for Indian face launching 1st June! http://t.co/Xr2QKIQLDV,19,0
470107173888872448,2014-05-24 07:40:59,"RT @TheMindBlowing: When a dog sees its owner, its brain secretes the same substances as ours when we are in love: http://t.co/yVVLEBbOgb",1319,0
470097025287995392,2014-05-24 07:00:39,Best spot to buy in Stellenbosch! http://t.co/WWDt68iBAF #andringawalk http://t.co/LtvfK9Sir0,58,215
469829125897977856,2014-05-23 13:16:07,"Stoked! Thanx Frank, ur a legend! @chelseafc #8 http://t.co/SEnGGVxE6i",93,113
469747985694212096,2014-05-23 07:53:41,RT @MatTMQ: Who needs superpowers @RyanOConnorSA when you can have these. A new look for Cyclops debuts in #XMen http://t.co/H6kCesQPWS,29,0
469438673201553409,2014-05-22 11:24:36,"Another one... Caribbean tour a few years back, St Lucia just a beautiful place! My favorite tour!… http://t.co/257FVUMGYC",30,87
469434747769200640,2014-05-22 11:09:00,"Going thru some old pics, here's a #tbt with @RustyTheron Jumping into the sea, my expression is… http://t.co/h54SIX2JTV",30,70
469194058057781249,2014-05-21 19:12:35,"@QuinnyDeKock69 @leratomalekutu @faf1307 Oh yeah, well I'll help the kid out, it's past ur bedtime go to sleep!",22,55
469192964321734656,2014-05-21 19:08:14,@QuinnyDeKock69 @leratomalekutu @faf1307 Shut up you! Dont hear from u at all anymore either! Just if u need something! Useless kids of 2day,18,33
469188480602365952,2014-05-21 18:50:25,"@leratomalekutu @faf1307 Ok! See how this is! I tweet that shit a hour back and get donuts, Faf mumbles it and u JUMP 2 c if he's ok! Thanx",17,26
469159902271664129,2014-05-21 16:56:51,RT @albiemorkel: “@DaleSteyn62: Just experienced a earthquake in Ranchi... Pretty crazy stuff” felt it in Kolkata,143,0
469159294089179136,2014-05-21 16:54:26,@IrfanPathan Haha! No1 in my room buddy! Haha,26,63
469154733890883584,2014-05-21 16:36:19,Just experienced a earthquake in Ranchi... Pretty crazy stuff,412,405
468981131657093120,2014-05-21 05:06:29,RT @sriramvasu: @klrahul11 and @DaleSteyn62 with the caricatures I drew of them for Red Bull! :D :D http://t.co/J5Qz0Rz15i,48,0
468980630793891840,2014-05-21 05:04:30,Flight delayed due to photo shoot... http://t.co/0DPrTTqfz0,105,272
468766896842473472,2014-05-20 14:55:12,Support we received the last few games and especially 2night was spectacular!!! See u all next year Hyderabad! #mexicanwave #OrangeArmy,202,350
468671581145681921,2014-05-20 08:36:27,. http://t.co/FIRKl70nQP,47,116
468450463675736066,2014-05-19 17:57:48,@Jeannieous Was I any good??? Haha! Can't wait to see it!,6,12
468450079901102081,2014-05-19 17:56:17,RT @THATAllenCovert: At the premier in Berlin. http://t.co/18EgB3HLR8,16,0
468382075381248000,2014-05-19 13:26:03,I don't think people get my humor... Oh well.,119,262
468377963101044737,2014-05-19 13:09:43,RT @AllOutCricket: We go back ten years to remember when a certain @DaleSteyn62 arrived on the Test match scene. http://t.co/nYG86q4P0F,28,0
468375800933134336,2014-05-19 13:01:07,That's a decent catch.,285,356
468349274921517056,2014-05-19 11:15:43,"RT @ESNonline: Dinner time with Team ESN ,
I just love the new ESN wrist band - @DaleSteyn62 
Have you got yours ? http://t.co/u6YtKcbCfa",25,0
467998365163069441,2014-05-18 12:01:19,RT @AtikaayNarula: @DaleSteyn62 @rundledb - Thx for the most amazing evening guys! http://t.co/0UVzFuJIPO,27,0
467989965024919552,2014-05-18 11:27:57,My mate just sent me this photo! Still some big snakes around my hometown of Phalaborwa! #python http://t.co/RIv1e0bHiE,40,123
467680198813425664,2014-05-17 14:57:03,RT @AaronFinch5: @DaleSteyn62  has officially lost it! Pool recovery session in his training kit! http://t.co/alBhU1yjS9,153,0
467607740366331904,2014-05-17 10:09:07,Winning pictionary pics... @darrensammy88 had us in stiches! In order from top left... Taj Mahal...?… http://t.co/44paf7x8fj,44,130
467577920525856768,2014-05-17 08:10:38,Finished reading The Book Thief! Any suggestions that's worth a read? http://t.co/DHtrKkm9Hg,88,244
467374794887819264,2014-05-16 18:43:29,@Gazznixon Checking some of ur old stuff out on YouTube now! Rocking!!! Stay in touch if ur ever playing in CT!,5,7
467359471237206016,2014-05-16 17:42:35,@Gazznixon Gents that's magic!!! Honestly blew me away! Love the dogs running around too! Classic!,5,9
467327500352110595,2014-05-16 15:35:33,"RT @Gazznixon: @DaleSteyn62 Hey Dale, you tweeted our video a year ago and it really helped us out so much. Here's another one!  https://t.…",9,0
467314816973955074,2014-05-16 14:45:09,RT @TheMindBlowing: In Australia during the heatwave of 2009 a young Koala stopped a cyclist and clung onto his leg asking for water. http:…,1153,0
467313993770496001,2014-05-16 14:41:53,RT @BIGPICAlwyn: Thanks to all Humans &amp; Animals doing their bit to save Our Wildlife @DaleSteyn62 @albiemorkel @Deonf @rhinorevolution http…,30,0
467217839976239104,2014-05-16 08:19:48,RT @rundledb: That's called watching a movie in style . @DaleSteyn62 http://t.co/DnVOmCrg6X,29,0
467032530068074496,2014-05-15 20:03:26,Spotted this gents! Movie theatre in India! Cant wait! @FrankoSpanko737 @THATAllenCovert @AdamSandler @KyleRedSilver http://t.co/s6wjGgcyEl,55,166
466979931646222336,2014-05-15 16:34:26,Movie time! #1stClassSeats http://t.co/ECKr45N6E6,27,117
466725806413471744,2014-05-14 23:44:38,"RT @F1fanatic94: @DaleSteyn62  ""@Sibessleddogs can you help share our Bella ,6 month old husky needs a prosthetic limb #sasdbellaspaw http:…",24,0
466725769327439873,2014-05-14 23:44:29,RT @jtweets9849: @DaleSteyn62 visited #Apollo cancer hospital hyd..giving a flower to Patient for her speedy recovery!! @SunRisers 👍 http:/…,206,0
466653911257206784,2014-05-14 18:58:57,"Introducing... Mr Jason Holder! 
@jaseholder98 #iplidol http://t.co/6rfR6ofykU",33,106
466499411116580864,2014-05-14 08:45:01,"RT @farhanaKhaynom: I'm going to watch blended, not because of Adam Sandler, but because of @DaleSteyn62  - and he's not even a professiona…",25,0
466498891685175296,2014-05-14 08:42:57,“@WhatTheFFacts: A man had hiccups for 69 years.” @jpduminy21,48,99
466498418316410880,2014-05-14 08:41:04,RT @TheMindBlowing: The shelter staff said they do this all day. http://t.co/6z9IBgrGCk,1778,0
466308282903064576,2014-05-13 20:05:32,RT @KyleRedSilver: One of my favorite pix!  @AdamSandler @FrankoSpanko737 @DaleSteyn62 #Blended http://t.co/kwsj3qWiMk,33,0
466146329404510208,2014-05-13 09:22:00,"Visiting some kids at a hospital today, cancer patients and blind children! Last kid was blind and… http://t.co/OFhZVDacSS",112,280
465941983416946688,2014-05-12 19:50:00,RT @Sally_Fitz: #BillabongRioPro @ASP @Roxy @redbullau http://t.co/vFvYvVg4GE,189,0
465522258090283008,2014-05-11 16:02:09,@VincentBarnes50 Well done Vin!,6,14
465508484176293888,2014-05-11 15:07:26,RT @THATAllenCovert: Thanks to my wife for sleeping late so I can watch Chelsea v. Cardiff before we all go to brunch. Also for all that ki…,12,0
465460169392918529,2014-05-11 11:55:26,RT @Jaseholder98: Happy Mother's day to all the wonderful mothers out there. May you guys have a wonderful day spread with love.#SuperMoms,48,0
465447242887741440,2014-05-11 11:04:04,"Oh shit, no he didaaaaaaant... Translation, smoked 116 not out! Yes it's Mothers Day, here's to u Mom!… http://t.co/fgcj47Wa2m",55,125
465397759067947008,2014-05-11 07:47:27,"RT @patrickdevine1: A 900 km CHARITY run in 10 days- Day 10 is Comrades 
3 crazy runners- http://t.co/B6UVbuq3yG
@DaleSteyn62  RT &amp; support…",15,0
465396375593549824,2014-05-11 07:41:57,Flying... Makes me feel like this dude... http://t.co/NRABXYU0cM,133,389
465048478347825152,2014-05-10 08:39:32,"Had some of this juice earlier, let's hope it holds superhuman powers! @amlahash http://t.co/zjniN4Adzx",366,575
464822609977573376,2014-05-09 17:42:00,"Life in the #ipl 
Hotel, pack, travel, play, pack, travel, hotel, play.... Repeat 15x over! @ just… http://t.co/ow0ywzZjcj",154,299
464806182562328577,2014-05-09 16:36:44,RT @Ankkii05: With bullet @DaleSteyn62 gud to see him after long time...#feelinghappy http://t.co/jI2Rjsh477,43,0
464802178595831808,2014-05-09 16:20:49,"RT @WhatTheFFacts: People kill 11,417 sharks per hour, while sharks kill around 12 people per year.",1172,0
464795344534900736,2014-05-09 15:53:40,Looks like it's miller time again... @DavidMillerSA12,240,274
464753190403977217,2014-05-09 13:06:09,RT @itsWillyFerrell: This is how me and my best friend look taking selfies: http://t.co/4fqYz6PKbg,913,0
464752847318315008,2014-05-09 13:04:48,@davidwarner31 I most certainly wasn't!!!! Drums of Mordor!,14,48
464751354922024960,2014-05-09 12:58:52,@prasannalara Welcome Imbone!!!! See u lata bud!,2,4
464750631798841345,2014-05-09 12:55:59,RT @BIGPICAlwyn: We'll continue to fight tooth &amp; nail for Our Rhinos - Please help wherever you can! @rhinorevolution #RhinoFriday http://t…,81,0
464697821199745026,2014-05-09 09:26:08,RT @AtikaayNarula: @JontyRhodes8 @DaleSteyn62 - ESN now available here as well! http://t.co/i7mlMXRpmg,3,0
464483629934981120,2014-05-08 19:15:01,Starting to feel that never say die attitude again... Great win men! @SunRisers,269,512
464382412198137856,2014-05-08 12:32:49,@MatTMQ @kellysearle @RichardLevi88 HAHAHAHAHAHA!!!! Most certainly not!,3,6
464381196730765312,2014-05-08 12:27:59,@MatTMQ @kellysearle @RichardLevi88 It will unless u get a lawnmower thru that chest of his...,2,7
464021882484715522,2014-05-07 12:40:12,RT @TheFunnyTeens: exams got me like http://t.co/lFDsFZJNcj,3354,0
463714257729646592,2014-05-06 16:17:49,Surely I'm not trending anymore... #24,512,509
463237085164363777,2014-05-05 08:41:42,"@JackMendel4 @AltCricket Payback, Gana run all over him in Hyderabad! With our team bus... Haha",33,48
463028971618041856,2014-05-04 18:54:44,Am I trending yet...? Haha,1535,1375
462695663029858304,2014-05-03 20:50:17,RT @BIGPICAlwyn: Rhino poachers caught red handed. Penalty - Pay R3000 admission of guilt fine or 3 years imprisonment suspended for 5 year…,87,0
462603140659814401,2014-05-03 14:42:38,"Love this! Haha! Goodluck at elections to this ""homegirl"" 
@helenzille http://t.co/WixWuHaOPm",73,103
462532673538236417,2014-05-03 10:02:37,RT @RedFMIndia: . @DaleSteyn62 catching up on his books in-between shoot time! @SunRisers #RiseUp http://t.co/RnfVVRqrS1,73,0
462457875453865984,2014-05-03 05:05:24,"Another day, another photo shoot!",41,151
462239809247793152,2014-05-02 14:38:53,RT @funnyortruth: We found him omg 😅 http://t.co/z9RUJz2gyS,2837,0
462223909073334272,2014-05-02 13:35:42,RT @BobSkinstad: Now we are talking .... http://t.co/ACVFHvn59h,10,0
462164622351798272,2014-05-02 09:40:07,"The ""mourinho"" urinal... #specialone http://t.co/thERUBE2RN",64,82
461895305043005440,2014-05-01 15:49:56,RT @ComradesRace: join us for our official Comrades pasta party brought to you by @NewBalance_SA @modern_athlete and #FattisAndMonis http:/…,17,0
461893533004070913,2014-05-01 15:42:54,What's happening Hyderabad!!!!!!,139,340
461821078726541312,2014-05-01 10:55:00,She's waiting for me when I get home.... #VroomVroom @ in my garage http://t.co/7Obbs3rtcX,44,159
461782687275941888,2014-05-01 08:22:26,RT @WhatTheFFacts: 2013 was the first year no one has seen the Loch Ness monster since 1933.,755,0
461419781007372288,2014-04-30 08:20:23,Quick video of my skydive from the other day! Seriously the sickest thing I've ever done!!! Now for… http://t.co/cA7NSvOUvc,58,159
461079375920631809,2014-04-29 09:47:44,@SashaHurly @chellyaucamp Clothes... So overrated...,3,6
461078930389078016,2014-04-29 09:45:58,@MatTMQ @bradhabana212 @jpduminy21 @WayneParnell Or just try this... http://t.co/Qb9TU6kxDC,14,35
461077908123947008,2014-04-29 09:41:54,@chichachirina @skydivedubai All over it!!! Life after cricket for me!,2,8
461077111302664192,2014-04-29 09:38:44,@SashaHurly whilst u doing urs get the lady in ur profile pic one too... #weallfriendshere,2,6
461076460317315072,2014-04-29 09:36:09,RT @TheBig_Easy: Guys I need your help. Retweet and tweet #RBCELS to help me raise money for @ElsForAutism. Help me make a difference.,6360,0
461076286140448768,2014-04-29 09:35:27,RT @amlahash: I don't have a Facebook or Instagram account.Others using my name are fake.My agent is @msi_sport on twitter and Instagram.th…,210,0
460721428804149248,2014-04-28 10:05:23,Pre jump photo! Myself and Graeme (who I'll now always remember) just before my 1st skydive!!!… http://t.co/g2ya6y0rI7,37,103
460700615090249731,2014-04-28 08:42:40,"RT @patrickdevine1: @DaleSteyn62 @Hazel_moller is running 10 x 10 Comrades in 10 consecutive days for charity - 900 km - Please RT?
http://…",21,0
460700461289316352,2014-04-28 08:42:04,RT @Dubai_Calendar: @DaleSteyn62 Hope you enjoyed @skydivedubai It's a beautiful view of #MyDubai from up there.,7,0
460683535703998464,2014-04-28 07:34:48,OMG!!!!! That was the most AMAZING thing I've ever done!!!!! Thank u @skydivedubai http://t.co/RCGJxFZmYC,157,440
460657995026677760,2014-04-28 05:53:19,So every now and then I do something crazy... Thanx @Dubai_Calendar http://t.co/JTD9OLeyE5,88,294
460399329048408064,2014-04-27 12:45:28,Game day!,67,174
460016285884358656,2014-04-26 11:23:23,"RT @FactsWikipedia: A woman once farted on an airplane and tried to cover it up by matches, She caused an emergency landing.",104,0
459724854615224320,2014-04-25 16:05:21,RT @IntThings: http://t.co/OwVoAPTFlz,7085,0
459385979359358976,2014-04-24 17:38:47,RT @johnwalland: @DaleSteyn62 @paulharris12 Great skype interview with Dale on @BallzRadio loves to beat his mates. Great Character. http:/…,19,0
459322607565680640,2014-04-24 13:26:58,@tmishra22 Is that like a random word vomit problem... Haha,4,12
459266368165015552,2014-04-24 09:43:29,@KyleRedSilver @savetherhino You tell me where and when and I'll be there!!! Haha! Hope u well buddy!,3,7
459265349704093696,2014-04-24 09:39:26,RT @WhatTheFFacts: Snails have 5 buttholes.,1806,0
459227484014542848,2014-04-24 07:08:58,Hard at work... #indiansteyn http://t.co/OmaTk0L8xD,49,140
459223029319757824,2014-04-24 06:51:16,Another photoshoot! Starting to question whether I'm a cricketer or a model here at the ipl... @ some… http://t.co/zvw75N3Hkn,106,126
459198220468379648,2014-04-24 05:12:41,"RT @KyleRedSilver: To our friends @savetherhino ..if you're in California on May 10th stop by and join the ""Bowling for Rhinos"" event.  htt…",11,0
459197912501604353,2014-04-24 05:11:28,RT @TheWorldStories: When hurricane Hannah separated two white tigers from their mother! http://t.co/8gRgno7FSu,2790,0
458886291749625856,2014-04-23 08:33:12,RT @AtikaayNarula: @JontyRhodes8 @DaleSteyn62 - advert on page 2 in midday newspaper today 2 fine gentlemen! #TeamESN http://t.co/1wnr7Mo5BT,14,0
458579129915281409,2014-04-22 12:12:39,RT @HurleyZA: Introducing the Dri-FIT Chino. Like what you see? #WIN a pair here: http://t.co/ab68DxUA0a http://t.co/tcg1Mp9ASF,14,0
458555300464062464,2014-04-22 10:37:57,@RichardLevi88 LONG time ago...,4,7
458539440307458049,2014-04-22 09:34:56,"New weapons just been delivered! Yes yes the bats, I try ok, so save ur comments re batting! Those… http://t.co/4hbVSM45A8",46,108
458169155737239553,2014-04-21 09:03:33,"RT @RedBullZA: ""Live your passion and never give up."" - @Sally_Fitz. 

Are you living your passion? What is it? #givesyouwings http://t.co/…",25,0
457871675980529665,2014-04-20 13:21:29,"A photo, of people taking photos, of a very photographed building! http://t.co/A4GSqFV7q2",33,106
457866951835254784,2014-04-20 13:02:42,RT @BrettSoulman: And finally: To my dudes... Who got me off my lazy ass: @DougWorth55 @GraemeSmith49 @DaleSteyn62 @JohnoMeintjes @markb46 …,5,0
457866649983782913,2014-04-20 13:01:30,@SlazengerSport Thanx guys!!! #legends,3,3
457557682703314945,2014-04-19 16:33:47,Fancy fancy... http://t.co/88sNf0PTaU,24,72
457431547184836609,2014-04-19 08:12:34,Photobomb... @davidwarner31 http://t.co/gg1MNsHg22,296,694
457133226813714432,2014-04-18 12:27:09,"And on that note, awesome 2 b a full member of the @NewBalance_SA  @NBCricket team!!! Shoes, bats, the works! Look 4ward 2 this partnership",32,58
457132611769360384,2014-04-18 12:24:42,Pulling out new sponsor 2day! Just wana thank @SlazengerSport for all their support over the years! Great guys and great equipment! Thank u!,32,55
457122706279120896,2014-04-18 11:45:20,@SimonBorchardt @TomEatonSA @BDSportmag Knows something I don't... #nostradamos,5,6
457121930936463360,2014-04-18 11:42:15,@nigelversfeld @Sportys Haha!!! Imagine that on a cricket helmet!!! Crazy,3,3
457121429277147136,2014-04-18 11:40:16,Bus ride to Abu Dhabi for game 1! At least the views good... #desertIPL http://t.co/uqzobtzi0L,49,131
457119331491397632,2014-04-18 11:31:56,RT @mmbangwa: “@SizweNMabena: *DeadOnTheFloorLaughing* “@TSBible: Let this major fail be a lesson to you all! http://t.co/XSIVJVFbHJ”” lol!!,192,0
457057979419090944,2014-04-18 07:28:08,"RT @BIGPICAlwyn: Missing - Cocker Spaniel in the Loftus Versveld, Pretoria Boys High, Affies area! 0837017094 if seen or found. http://t.co…",32,0
456756186894061568,2014-04-17 11:28:55,Recent hiking trip! Sun got the better of me! #tbt #goingmad dunty_latrobe http://t.co/wLF9TboTzm,20,78
456753001298808832,2014-04-17 11:16:16,@DonneCommins can I get a lawyer plz...,2,5
456752559286267904,2014-04-17 11:14:30,"Happy bday to this good man!!! @MatTMQ 
Hav a sweet day bud!!!",18,59
456434295913988096,2014-04-16 14:09:50,Just can't drop shake it off!!! @darrensammy88 boys having a laugh!!! aaronfinch5 dwarner31  #ipl… http://t.co/Konyp7b0B4,60,106
456324623437553664,2014-04-16 06:54:02,Umm... Davey pulling out the Aussie kangaroo dance! #ipl http://t.co/tWHdOoBCAm,87,122
456316515982135297,2014-04-16 06:21:50,Shoot me now... http://t.co/4zvyRxdF8p,53,166
456313485698150400,2014-04-16 06:09:47,@RustyTheron @PaddyUpton1 Awesome!!! Faaaak I'm jealous!,3,3
456158536859279361,2014-04-15 19:54:04,“@SickTiming: Sickest fight ever https://t.co/c8vMbdWqyP” @QuinnyDeKock69 check this out!!!,66,66
456103173430972416,2014-04-15 16:14:05,Cruising in my slops to dinner! Best way to get around Dubai! #skate http://t.co/TNoICtijec,35,109
456014908333633536,2014-04-15 10:23:21,@Chelsduplessis6 we can start at friends and take it from there ey? Haha! Thanx for that,3,5
456012507405365249,2014-04-15 10:13:48,This dude is just the best! #savvy http://t.co/8QPicallTS,59,115
455978818272911360,2014-04-15 07:59:56,RT @Rob_Hope: 50 Photos of Cape Town that will make you want to live in the Mother City http://t.co/q2CUpB4J5X great roundup IMO,27,0
455977035723071488,2014-04-15 07:52:51,RT @SunRisers: Steyn gun wielding the willow @DaleSteyn62  #SRHinUAE http://t.co/McCcRJMfY1,85,0
455696473209180160,2014-04-14 13:18:00,RT @Rassie_Pieterse: Great seeing some Saffas at the TK photo shoot today. @DaleSteyn62 #IPL @SunRisers @TKhockeySA @TKSportsIndia #Dubai h…,25,0
455373683436302336,2014-04-13 15:55:21,RT @KP24: Cool hanging with @DaleSteyn62 this afternoon...a great reason why the @IPL is so good! http://t.co/kDLntWEjkC,339,0
455373557212938241,2014-04-13 15:54:51,RT @ICCAcademy: Looks like @DaleSteyn62 and @KP24 have plenty to catch up on! @DelhiDaredevils @SunRisers @IPL @goransaxena #PepsiIPL http:…,57,0
455014359522369536,2014-04-12 16:07:31,To ipl! Bye CT!!! http://t.co/k5nOFXbeBE,251,638
455013792985145345,2014-04-12 16:05:16,RT @AtikaayNarula: @JontyRhodes8 @DaleSteyn62 - led glowboard at the staircase of #ESN corporate office! http://t.co/nP8nJF7t8S,7,0
454999748324642816,2014-04-12 15:09:28,End of the comp... Congrats to James Gous for winning! Way to difficult to decide a winner on the… http://t.co/fsJYaZh19O,18,61
454651319673171968,2014-04-11 16:04:56,"I'm late but I wana thank everyone for the txts and congrats Msgs I've received! I'm very proud of this achievement, Wisden, Wow! Thank u!",127,267
454650318358212608,2014-04-11 16:00:57,RT @MatTMQ: 100m times. Engel 10.17 Simbane 10.12 Magakwe 10.07! + Jobodwana. @MbalulaFikile please find budget to send team to IAAF world …,37,0
454465401557381120,2014-04-11 03:46:09,Early morning hike! Bang!!!,38,127
454368342636498944,2014-04-10 21:20:29,Today was fun... #gas http://t.co/JTJyJLsBYm,20,61
454210031953903616,2014-04-10 10:51:25,iPad winner will b announced sat! U still hav 2 days to make a difference in this crazy world we live… http://t.co/Yse9Czdh90,34,73
453675835380490240,2014-04-08 23:28:42,@mumsywatson Nice meeting u guys today! Thanx for looking after my stuff again!,2,4
453447845304365056,2014-04-08 08:22:45,RT @tukscricket: Busy morning at the Tuks Oval as everyone setups for todays #redbullcampuscricket SA final match @RedBullZA http://t.co/TC…,8,0
453250808411619330,2014-04-07 19:19:48,"1st night back home, sushi, cheese curls and my couch! Goodbye world! http://t.co/08e0hZDdrX",27,158
453223779234500608,2014-04-07 17:32:24,RT @MirkS77: Thanks for the pic guys! #legends #proteas #fanboy @DaleSteyn62 @jpduminy21 @wayneparnell @beuran_H13 #futurestar http://t.co/…,46,0
452892698949586944,2014-04-06 19:36:48,RT @HorrorPlaces: Lucid dreaming http://t.co/7px4gs9niZ,8883,0
452892432477065216,2014-04-06 19:35:44,Ok that's it! Thanx guys!!! Legendary stuff! Had alota fun and kept me busy! Def do it again! Check out my Instagram if u wana win a iPad!,29,125
452891692509589504,2014-04-06 19:32:48,"“@iTsTaLaT: @DaleSteyn62 Why do u get so emotional while playing ? Do u regret yer sledging / bad mouthing later on ?”
Sometimes, but nah!",26,66
452891063728893952,2014-04-06 19:30:18,"“@NyathiVeronica: @DaleSteyn62 Why does @faf1307  like wearing your jerseys in short format cricket?.”
More in tests, superstitious!",21,42
452890650229211136,2014-04-06 19:28:39,"“@NishaSinghAE: @DaleSteyn62 have u ever liked ur school life”
No... Does anyone?",29,77
452890552971706368,2014-04-06 19:28:16,"“@kundraa: @DaleSteyn62 What was the most challenging thing u had to overcome so far in your career as a cricketer?”
Travel and time away",11,45
452890315955769344,2014-04-06 19:27:20,@Matthew__Kemp @HighnamCourt_CC where and when??? Just pick up the bar tab plz,2,4
452889884475138048,2014-04-06 19:25:37,“@davedup5: @DaleSteyn62 when you coming for another beer at the Tokai Earthfair Market? The grannies were loving the haircut!” Home 2moro!,9,25
452889745157132288,2014-04-06 19:25:04,"“@Grabzy: @DaleSteyn62 would you pick @KP24 for England, if you were the coach?”
In a heartbeat!",190,208
452889214724493312,2014-04-06 19:22:57,"“@ManahilSyed_: @DaleSteyn62 which fellow cricket player are you closest to?”
Many! Stoked for @KumarSanga2 tonight! Man goes out in style!",79,129
452888976953597952,2014-04-06 19:22:01,@RecklessIE ur poster!!! Thank u!!!,0,4
452888896188059649,2014-04-06 19:21:41,"“@ChicaEmery: @DaleSteyn62 If you had the chance to be a guitar player for a band which band will it be?”
@riseagainst or @3eb",11,25
452888761135685632,2014-04-06 19:21:09,"“@Tanvi_Binani: @DaleSteyn62 Where are you in the profile picture? That monument behind you looks amazing!”
Disney world in Orlando",7,39
452888323053215744,2014-04-06 19:19:25,"“@zaramariac: @DaleSteyn62 How many dogs do you have and is there room for one more? -Archie the lab http://t.co/BQTNlzHNUg”
4 and yes!!!",25,86
452887911537451008,2014-04-06 19:17:47,"“@BabaBurgundy: @DaleSteyn62 Who is the best Rugby player in RSA cricket team?”
@ABdeVilliers17 closely followed by @faf1307 (yes I know...)",28,48
452887647392788481,2014-04-06 19:16:44,"“@Mikawol22: @DaleSteyn62 what would you be if you weren't a cricketer?”
Photographer, maybe a skateboarder, fisherman, dad, I really dunno",31,70
452886764324007936,2014-04-06 19:13:13,@jaynefrances63 Hotel room! Winning! Lounges hav wifi and food...,0,5
452886456080420864,2014-04-06 19:12:00,"“@arslananwar22: @DaleSteyn62 Who is your all time favourite cricketer?”
Easy! @jacqueskallis75",44,101
452886307941797888,2014-04-06 19:11:24,@BrettSoulman @markb46 sympathy...,1,3
452886172834881536,2014-04-06 19:10:52,"“@lmWholm: @DaleSteyn62 so you just answer for selected questions from ur fans :( ???” 
I'm trying to do all bud...",6,37
452886009538027520,2014-04-06 19:10:13,"“@awais_mahar: @DaleSteyn62 who was your idiol waqar or waseem?”
Both r legends! Donald was my man!!! And then @BrettLee_58 WOW!!!",51,91
452885650644017152,2014-04-06 19:08:47,"“@kulralph: @DaleSteyn62 one essential for aspiring pacers?”
Good boots!!! @NewBalance_SA",19,35
452885530384924672,2014-04-06 19:08:19,"“@hemal76: @DaleSteyn62 learn to bowl yokers and slower balls ... Concentrate on off stump !!!”
Got it, I'll write that down quick... Thanx",93,123
452884827897724928,2014-04-06 19:05:31,"RT @albiemorkel: ""@bruynjas: @DaleSteyn62 @markb46 @albiemorkel 100% impossible"" jokes aside Dale knows the truth..",15,0
452883892358217728,2014-04-06 19:01:48,"“@TeeOw_: @DaleSteyn62 best batting performance/innings that you've witnessed first hand?? Viru maybe?”
Anytime AB bats! And hash 300!",49,82
452883541865414657,2014-04-06 19:00:25,"“@mehdizaman89: @DaleSteyn62 what do you prefer more a toe crushing yorker or a concussive bouncer?”
Bouncer!!!",28,57
452883145331724288,2014-04-06 18:58:50,@BrettSoulman @markb46 @DavidMillerSA12 1st base...,1,7
452882994059964417,2014-04-06 18:58:14,"“@markb46: @DaleSteyn62 How difficult is it to get @albiemorkel to buy u a drink?”
Almost IMPOSSIBLE!!!",29,91
452882785003266048,2014-04-06 18:57:24,@AltCricket I'm just trying to fit in dude... 2014 apparently anything goes?,9,23
452882376574525440,2014-04-06 18:55:47,"“@SadiaKRizvi: @DaleSteyn62 The best place that you have played cricket at?”
Cape Town and the West Indies! Great vibe!!!!",31,55
452881762650058752,2014-04-06 18:53:21,"“@RiyaDaniel08: @DaleSteyn62 What's your favourite haircut so far? :P”
Mohawk! @AltCricket would agree... #sweeneytodd",16,42
452881277469732864,2014-04-06 18:51:25,"“@J_Shanujan: @dalesteyn62 Who Is The Current Best Batsman??”
Few stand out... @ABdeVilliers17 and @imVkohli modern day greats! Warner too!",166,157
452880955682721792,2014-04-06 18:50:08,"“@mohdshaah1: @DaleSteyn62 dale, have u watched indian movies? :)”
Umm... Nope... Sorry! Haha",21,56
452880833821425664,2014-04-06 18:49:39,"“@TakeroldAV: @DaleSteyn62 which match is the most memorable to you?”
Series win in Melbourne few years back! 1st time SA ever won in aus!",17,46
452880572335915008,2014-04-06 18:48:37,"“@Simply_TKay: @DaleSteyn62 what soccer team do u support”
CHELSEA!!! @chelseafc",87,89
452880405985636352,2014-04-06 18:47:57,"“@BrodieChristoph: @DaleSteyn62 Which batsman gives / gave you most of a challenge in your Test career so far?” Kohli, Ponting, Sachin TESTS",238,163
452880013432344576,2014-04-06 18:46:23,"“@Truly_Lilo16: @DaleSteyn62 how do u handle all the negative feedback?”
Smile, 4 every 1 hater there's 100 fans!",122,187
452879646292332544,2014-04-06 18:44:56,RT @theyellowcap: @DaleSteyn62 you can spend maybe an hour on SA's Best Sports Blog of the Year http://t.co/1xg5dwVqu2 and share it if you …,6,0
452879247099432961,2014-04-06 18:43:21,@SeanoSchalkie thanx dude!,1,3
452879058112487425,2014-04-06 18:42:36,"Ok, Q&amp;A for 15min...",23,70
452878278651424768,2014-04-06 18:39:30,"@gavinbechan u doing great behind that chair ""mate"" underpaid and overweight... Cheerio",17,34
452877965718601728,2014-04-06 18:38:15,"“@SeanoSchalkie: @DaleSteyn62 ja go to the nets, take wayne and Lonwabo with and practice depth bowling for all 10hrs” it's ""death"" u idiot",86,108
